Name,City,State,Type,Star_Rating,Rating,latitude,longitude,address
Swagath Residency Kondapur,Hyderabad,AndhraPradesh,Hotel,2.0,3.0,17.463614,78.367489,"Above Chevrolet Showroom, Kondapur X Road, Hyderabad - 81"
LMB Hotel,Jaipur,Rajasthan,Hotel,3.0,3.0,26.917392,75.825305,"No 98-10, Johari Bazar Road, Johari Bazar."
Jypore Saffron,Jaipur,Rajasthan,Hotel,3.0,3.0,26.876525,75.717774,"9, Ajmer Road, Green Avenue Nagar, Opposite Kamla Nehru Nagar"
Hotel Fortune Residency,Hyderabad,AndhraPradesh,Hotel,2.0,2.5,17.388942,78.477468,"H. No. 4-1-834/A/1 Opp (GPO) Big Bazar Parking Lane , Abdis, Landmark : MPM Mall,Abids"
Vista Rooms near Alexander Road,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.442044,78.497485,"65, Alexander Road, Yashoda Hospital,Kummari Guda, Shivaji Nagar, Secunderabad"
OYO Rooms Railway Station NBC Factory,Jaipur,Rajasthan,Hotel,3.0,0.0,26.915134,75.778664,"Plot no S-34, Shanti Nagar, Near Labour court, Opp. NBC Bearibg Factory"
OYO Rooms Electronic Market Riddhi Siddhi,Jaipur,Rajasthan,Hotel,3.0,3.0,26.871516,75.77536,"S-2, Mohan Nagar, Near Jaipur Electronic Market, Ridhi Sidhi Chouraha, Gopalpura Bypass,"
Hotel Ajmera,Jaipur,Rajasthan,Hotel,1.0,4.0,26.876824,75.797659,"Tonk Phatak, Near Over Bridge, Tonk Road,"
Hotel Asian Inn,Hyderabad,AndhraPradesh,Hotel,2.0,0.0,17.391432,78.470741,"Hotel Asian Inn Mukaram Estate, Opp to State Bank Of India Nampally, Hyderabad"
Chokhi Dhani Resort,Jaipur,Rajasthan,Resort,3.0,4.0,26.765783,75.836206,"12 Miles, Tonk Road,Via Vatika"
Colonels Homestead,Jaipur,Rajasthan,Hotel,2.0,4.5,26.911034,75.747518,"Colonel Rajesh Sinha Bungalows 10 & 11, Cosmo Colony (Ram Marg) Amrapali Road, Vaishali Nagar"
OYO Rooms Railway Station Hathroi Fort,Jaipur,Rajasthan,Hotel,3.0,4.5,26.912434,75.787271,"56, Hathroi Fort Hari Krishna Somani Marg"
Treebo Sravya Residency,Hyderabad,AndhraPradesh,Hotel,2.0,3.0,17.43043,78.37089,"Plot No 17 , Jayabheri Pine Valley Colony, Telecom Nagar, beside Cyberabad Police Commissionarate ,Gachibowli."
Rawla Rawatsar A Luxury Homestay,Jaipur,Rajasthan,Homestay,3.0,4.5,26.925352,75.801451,D-194-A Jagdish Marg (behind Sindhi Camp bus station) Bani Park
Hotel Seven Seas,Jaipur,Rajasthan,Hotel,2.0,2.5,26.906077,75.73958,"A-6, Nemi Nagar, Gandi Path, Vaishali, Area: Vaishali"
OYO Rooms Heritage City Subhash Chowk,Jaipur,Rajasthan,Hotel,3.0,0.0,26.9370648,75.8325524,"Outside Jorawar Singh Gate, Amer Road"
OYO Rooms SP Road Begumpet,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.443731,17.443731,plot no 5a paigha colony sp road begumpet Hyderabad
Hotel Mewar,Jaipur,Rajasthan,Hotel,2.0,1.5,26.922811,75.799684,"Sindhi Camp Metro Station,Central Bus Stand,Station Road."
Hotel Lake Palace,Jaipur,Rajasthan,Hotel,2.0,5.0,26.955772,75.842246,"Opposite Jal Mahal, Amer Road"
Pink Palace Guest House,Jaipur,Rajasthan,Guest House,2.0,0.0,27.030605,75.890985,"Plot No.- A-130, Housing Colony Industrial Area Kukas, Opposite Fairmont Hotel,"
Abhivaadan Boutique Serviced Apartment,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.417537,78.383891,"7-34/A, /5A and 5B, Attitude Towers, Timber Lake Colony, Raidurga, Serllingampalli, Gachibowli Main Road"
Hotel Rathi Palace,Jaipur,Rajasthan,Hotel,2.0,4.5,26.92197,75.797381,"Station Rd, Sindhi Camp, Jaipur, Rajasthan 302006"
OYO Premium Airport Extension,Jaipur,Rajasthan,Hotel,3.0,0.0,26.8390678,75.8093383,"Plot no A-18, Saraswati Nagar, Near Gold Souk, Jawahar circle, Malviya Nagar,Jaipur"
OOYO Rooms Kanti Nagar Sindhi Camp,Jaipur,Rajasthan,Hotel,3.0,4.5,26.924679,75.796737,46 Kanti Nagar Bani Park Jaipur
Hotel Rishi,Jaipur,Rajasthan,Hotel,2.0,3.5,26.914925,75.796058,"Hathroi Market, Ajmer Road"
Oasis India Camps By Akupara,Jaisalmer,Rajasthan,Hotel,3.0,4.0,26.839803,70.540321,"Sam Sand Dune Road, After Sam Parking"
The Nangis Pride,Jaipur,Rajasthan,Hotel,3.0,4.0,26.835969,75.804034,"B-13, Siddharth Nagar, International Airport Terminal - II Road"
OYO Rooms Rajendra Nagar Behind D Mart,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.66748,75.82147,209Commercial SectorNear D Mart Mall Rajendra Nagar Cat Road Indore
Hotel The Ashoka,Indore,MadhyaPradesh,Hotel,3.0,3.0,22.753386,75.887865,"17 GF, VijayNagar, Opposite Sayaji and Fortune, Above Pizza Hut"
Radoli House,Jaipur,Rajasthan,Hotel,3.0,4.5,26.912436,75.785975,"D-77, Giya Marg, Bani Park"
Serenity Elite,Hyderabad,AndhraPradesh,Hotel,2.0,4.5,17.4353196,78.4075264,"Plot No 369 A-1, Road Number 24, Jubilee Hills"
Hotel Surya Garh,Jaipur,Rajasthan,Hotel,3.0,5.0,26.93685,75.846022,"Hotel Surya Garh Opposite khole k hanuman ji main gate,delhi bypass road, near jain garden"
Hari Mahal Palace-Heritage Hotel,Jaipur,Rajasthan,Hotel,3.0,4.0,26.910797,75.789632,"Jacob Road Civil Lines, Area: Civil Lines, Jaipur"
Aditya Park-A Sarovar Portico Hotel,Hyderabad,AndhraPradesh,Hotel,3.0,4.0,17.436851,78.446508,"Aditya Trade Centre,Ameerpet"
Umaid Mahal Heritage Castle,Jaipur,Rajasthan,Hotel,4.0,4.5,26.92783,75.789024,"C-20 / B-2 Bihari Marg, Jai Singh Highway, Opp. Lane of K.P. Automotives, Bani Park"
Papaya Tree Hotel,Indore,MadhyaPradesh,Hotel,3.0,4.5,22.63281,75.80836,"Opposite of Dr. Hardia Eye Hospital, Indore Bypass Circle, National Highway 3, Ashok Vatika, Rau"
Madhav Guest House,Jaipur,Rajasthan,Guest House,2.0,5.0,26.924372,75.789876,"P.NO: S-2-C, Kabir Marg(Collectrate Circel),Banipark"
OYO Premium Srinagar Colony Extension,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.428481,78.439404,"Hotel Kens, Plot No. 53, Srinagar colony Banjara Hills, Hyderabad"
Gorbandh Palace,Jaisalmer,Rajasthan,Hotel,3.0,4.0,26.91358,70.86757,"No. 1 Tourist Complex, Sam Road"
Hotel Nirmal Excellency,Hyderabad,AndhraPradesh,Hotel,2.0,4.5,17.381013,78.482698,"4-8-37 & 38, Bagga Wines Road, Behind Indian Oil Petrol Pump, Putil Bowli"
OYO Rooms Sindhi Camp Amber Tower,Jaipur,Rajasthan,Hotel,3.0,0.0,26.920957,75.804289,"Khandela House Behind Amber Tower, Sansar Chandra Road,"
OYO Rooms Bani Park Ghiya Marg,Jaipur,Rajasthan,Hotel,3.0,0.0,26.931971,75.793144,D-77 Ghiya Marg Bani Park Jaipur
The Park Hyderabad,Hyderabad,AndhraPradesh,Hotel,5.0,4.0,17.423467,78.462046,"22, RajBhavan Road, Somajiguda."
Hotel Maan Manuhaar,Jaipur,Rajasthan,Hotel,2.0,4.0,26.918232,75.790409,"A-3, FATEH SINGH MARKET, Opp Railway Station Post Office, Near Railway Station,"
OYO Apartments Madhapur Near HDFC Bank,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.4500003,78.3833009,"Flat no 102 Metropole Apartments, Opp HDFC bank, Image Fuction Hall Road,Madhapur."
Green Park Hotel,Hyderabad,AndhraPradesh,Hotel,4.0,4.5,17.4362567,78.453912,"7-1-26,Greenlands,Begumpet,"
The Arihant Palace,Jabalpur,MadhyaPradesh,Hotel,3.0,3.0,23.1636,79.936997,"The Arihant Palace, Russel Chowk"
OYO Apartments Madhapur Indra Meadows Near Dena Bank,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.444847,17.444847,"Indra Meadows, 18, Arunodaya Colony, Behind Dena Bank, Lane behind Vodafone Store."
Hotel RDB Palace,Jaipur,Rajasthan,Hotel,2.0,4.5,26.924939,75.787572,"SD-4A, Kabir Marg, Bani Park,"
The Generals Retreat,Jaipur,Rajasthan,Hotel,2.0,4.5,26.909498,75.794381,"9, Sardar Patel Marg."
Deepak Rest House,Jaisalmer,Rajasthan,Hotel,1.0,4.5,26.912283,70.91192,On Fort Vyasa Para Behiend Jain Temple
Hotel City Home,Jaipur,Rajasthan,Hotel,2.0,4.0,26.894057,75.826048,"463, Lane # 4, Raja Park, Jaipur."
Central Apartment & Hotel,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.71519796238669,75.86214702576399,"Rampurawala Bulding, 70, M G Road"
Hotel Kiran Palace,Jaipur,Rajasthan,Hotel,3.0,4.5,26.8913577,75.7412217,"95, Tagore Nagar, Near Asopa Hospital, Ajmer Road."
Hotel Tip Top Plaza,Jaipur,Rajasthan,Hotel,3.0,4.5,26.912308,75.734298,"6/394, Near Bank Chowraha, Chitrakoot, Vaishali Nagar,"
FabHotel Royal CM Bani Park,Jaipur,Rajasthan,Hotel,3.0,4.0,26.936559,75.790051,"149, Indira Colony, Banipark"
Savi Camps Jaisalmer,Jaisalmer,Rajasthan,Hotel,4.0,0.0,26.864872,70.65046,"Village Kanoi, Jaisalmer"
Diggi Palace,Jaipur,Rajasthan,Hotel,3.0,4.0,26.909924,75.812941,"Diggi House, Sawai Ram Singh Road, C-Scheme, Shivaji Marg, Opp SMS hospital"
Tordi Palace - 100 Km From Jaipur,Jaipur,Rajasthan,Hotel,3.0,4.5,26.216705,75.399968,"Tordi Garh, Tordi Sagar Village, Tehsil Malpura, District Tonk (100 Km from Jaipur)"
Hotel Amar Vilas Indore,Indore,MadhyaPradesh,Hotel,3.0,4.0,22.741846,75.893267,"1, Chandra Nagar, A. B. Road, Indore."
Urumbi Hill Palace,Idukki,Kerala,Hotel,2.0,4.0,9.594233,76.920242,"Urumbikara, Wembly P.O., Idukki"
Citrus Hotel Jaipur,Jaipur,Rajasthan,Hotel,3.0,4.5,26.888489,75.80863,"B-204-A, Rajendra Marg, Nr. Janta Store, Bapu Nagar"
Encasa Guest House,Jaipur,Rajasthan,Guest House,2.0,5.0,26.850215,75.799087,"P-12-13, VI Avenue, Lal Bahadur Nagar Tonk Road, J.L.N. Marg"
Vista Rooms at Old Royal Palace,Jaisalmer,Rajasthan,Hotel,3.0,0.0,26.912226,70.91306,Inside Fort Jaisalmer
Hotel Bienvenue Inn,Indore,MadhyaPradesh,Hotel,2.0,0.0,22.763086,75.881175,"Sch No 78, Part 2, Plot No 137, 138, 3rd floor, near Nakshatra Garden"
The Central Court,Hyderabad,AndhraPradesh,Hotel,3.0,3.5,17.404266,78.465065,"6-1-71, Beside HDFC Bank, Lakdi-ka-pul"
Hotel Glory Palace,Indore,MadhyaPradesh,Hotel,3.0,1.0,22.70265739028388,75.82928359508514,"Opp. Bombay Hospital, Vijay Nagar,"
Shree Ram Guest House,Jaipur,Rajasthan,Guest House,2.0,5.0,26.7903,75.819301,"12 Van Vihar, Tonk Road"
Hotel Siddharth Jaipur,Jaipur,Rajasthan,Hotel,2.0,3.5,26.922423,75.80505,"24, Loha Mandi, Sansar Chandra Road,"
Sri Supraja Paradise,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.4960847,78.3968496,"Kphb Colony, Kukatpally"
Red Fox Hotel Jaipur,Jaipur,Rajasthan,Hotel,3.0,4.5,26.865071,75.806736,Jawahar Lal Nehru Marg
Mango Hotel Jaipur,Jaipur,Rajasthan,Hotel,3.0,3.5,26.899256,75.833394,"B-31, Govind Marg, Near Bharaf- Khana Crossing"
Athithi Inn,Hyderabad,AndhraPradesh,Hotel,1.0,3.0,17.435283,78.450469,"Dharam Karan Road,Ameerpet"
Hotel Apano Rajasthan & Holiday Resort,Jaipur,Rajasthan,Hotel,3.0,3.5,27.027688,75.769279,"Harmara Ghati, Sikar Chomu Road,."
Hotel Maziz Prime,Jaipur,Rajasthan,Hotel,3.0,4.5,26.947388,75.838025,"219/2,Jagdish Colony, New Ramgarh Mod, Amer Road"
OYO Premium MI Road,Jaipur,Rajasthan,Hotel,3.0,4.0,26.915905,75.811105,"Arvind Marg, MI Road"
Trident Jaipur,Jaipur,Rajasthan,Hotel,4.0,4.5,26.957083,75.842724,"Amber Fort Road, Opposite Jal Mahal"
OYO Premium Bani Park Collectorate Circle,Jaipur,Rajasthan,Hotel,3.0,0.0,26.928248,75.793439,"D-1, Madho Singh Road, Near Collectorate Circle, Bani Park"
Hotel Silver Sands,Jaipur,Rajasthan,Hotel,2.0,5.0,15.27598,73.915871,"K - 95 Opp. Club Grassfield,Shyam Nagar"
Resort De Reverie,Jaipur,Rajasthan,Resort,3.0,0.0,26.836317,75.537751,"Chimanpura, Jaisinghpura Road, Ajmer Road"
OYO Rooms Desert View,Jaisalmer,Rajasthan,Hotel,3.0,0.0,26.90382,70.912047,Opposite Nagarpalika Postal Colony Jaisalmer
Milan Guest House,Jaipur,Rajasthan,Guest House,3.0,1.0,26.890327,75.809518,"A-3, Janta Store, Chikitsalay Marg, Bapu Nagar"
Hotel Nokha House,Jaipur,Rajasthan,Hotel,1.0,4.0,26.930822,75.785322,"C-1/A, Nokha House, Sawai Jai Singh Highway, Bani Park"
Vista Homes - Hitech City,Hyderabad,AndhraPradesh,Hotel,2.0,0.0,17.413586,78.424006,"#172/A, MLA Colony, Road No.12, Banjara Hills, Hyderabad"
Hotel Siddharth Residency,Jaipur,Rajasthan,Hotel,3.0,3.5,26.890908,75.741627,"E-14, Nirman Nagar, Opp. Asopa Hospital, Ajmer Road"
Hotel RG Inn,Jaipur,Rajasthan,Hotel,3.0,0.0,26.924219,75.697178,"Plot No.6, Dhaka Nagar, Sirsi Road"
Hotel City Inn,Jaipur,Rajasthan,Hotel,2.0,2.0,26.895287,75.828392,"189, Panchwati Circle, Raja Park"
OYO Rooms Gopalpura Bypass,Jaipur,Rajasthan,Hotel,3.0,0.0,26.8775693,75.7719728,"S-8, Shri Gopal Nagar, Gopal Pura By Pass Main Road,"
Hotel Samdareeya Jabalpur,Jabalpur,MadhyaPradesh,Hotel,3.0,3.0,23.161224,79.93839,"Dr Barat Road, Russel Chowk"
Talai Bagh Palace,Jaipur,Rajasthan,Hotel,3.0,5.0,26.983112,75.899287,"Pili ki Talai, Patelon Ki Dhani, Near Kunda Mod, Amer, Delhi Highway,"
OYO Rooms PU4 Vijaynagar,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.74691,75.8969925,15 PU-4 Sch No 54 Behind C21 Mall A.B Road Indore
Hyphen Ujjwal Premier,Jaipur,Rajasthan,Hotel,3.0,0.0,26.921021,75.794732,"6-D Villa Station Road, Khasa Kothi Circle Jaipur"
Hotel Vaishnavi-A Heritage Hotel,Jaipur,Rajasthan,Hotel,2.0,3.5,26.924099,75.789908,"4-B, Kabir Marg, Bani Park"
Haveli Kalwara Bed And Breakfast,Jaipur,Rajasthan,Hotel,2.0,4.5,26.918358,75.815502,"Kalwara House, Indra Bazaar, Entrance between Shop No. 94-95, Jaipur"
Indigo Heritage,Jaipur,Rajasthan,Hotel,2.0,4.0,26.900941,75.784485,"7,Geejgarh Vihar,Hawa Sadak,"
Hotel Siddharth Palace,Jaipur,Rajasthan,Hotel,3.0,3.5,26.839087,75.809349,"A-18, Saraswati Nagar, Near Gold Souk, Jawahar Circle, Malviya nagar"
RNB 1589 Jaipur,Jaipur,Rajasthan,Hotel,3.0,4.5,26.846336,75.802812,"D-823, Sunder Nagar, Behind Fortis Hospital Malviya Nagar Jawahar Lal Nehru Marg"
Hotel Cosy Home,Jaipur,Rajasthan,Hotel,2.0,4.5,26.932281,75.794861,"H -71, JAKHORESHWAR MARG, NEAR MADHOSINGH CIRCLE"
66 Residency-A Boutique Hotel,Jaipur,Rajasthan,Hotel,3.0,4.5,26.90338,75.780666,"66, Gaurav Nagar,Civil Nagar, Civil Lines,Jaipur"
Rain Forest Resort,Igatpuri,Maharashtra,Resort,5.0,3.5,19.7179428,73.5826008,"Village Balaiduri, 500 MTS Before Ghoti Toll Naka NH3, Igatpuri"
Taj Banjara,Hyderabad,AndhraPradesh,Hotel,5.0,4.0,17.409789,78.448738,Road Number One Banjara Hills
Giri Sadan Homestay,Jaipur,Rajasthan,Homestay,3.0,5.0,26.912405,75.796891,"8, Devi Niketan Compound, Sardar Patel Marg"
Vista Rooms at Chhatribagh,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.712069,75.842278,"11, Biyabani, Chhatribagh"
Hotel Kanak,Jabalpur,MadhyaPradesh,Hotel,2.0,3.5,23.1588,79.91948,"Madan Mahal Station Road, Narsingh Ward"
OYO Rooms Vaishali Nagar Extension 200 FT Byepass,Jaipur,Rajasthan,Hotel,3.0,0.0,26.9319182,75.7300673,"Jaipur Classic, Plot no 1-8, T.C.Nagar Ajmer-Delhi Bypass"
Oasis Haveli,Jaisalmer,Rajasthan,Hotel,2.0,4.5,26.912752,70.910944,"Near Fort First Gate and Shahi Palace Hotel, Shiv Road"
Hotel Samundra,Jaipur,Rajasthan,Hotel,2.0,4.0,26.923956212171365,75.80357395112514,"182,183 Near Sindhi Camp, Bus Stand,"
Ashirwad Home Stay,Jaipur,Rajasthan,Hotel,2.0,5.0,26.890627,75.819372,"Ashirwad, A-67 B, Vijay Path, Tilak Nagar, Jaipur- 302004, Rajasthan, INDIA"
Hotel Amer View,Jaipur,Rajasthan,Hotel,3.0,4.0,26.990209,75.86347,"53,Opposite Chhatriya, Amer"
Jagrati Lords Inn,Jaipur,Rajasthan,Hotel,3.0,3.5,26.830562,75.775897,"SP-2 RIICO Industrial Area, Mansarovar,"
Country Inn & Suites By Carlson Indore,Indore,MadhyaPradesh,Hotel,4.0,4.0,22.747616,75.895151,"306 - B, PU 4, Rusoma Circle, AB Road."
STARiHOTELS Ajmer Road,Jaipur,Rajasthan,Hotel,2.0,0.0,26.8958104,75.7481388,"Ajmer Rd, Vidhyut Nagar, Jaipur, Rajasthan"
Chokhi Dhani The Palace Hotel,Jaisalmer,Rajasthan,Hotel,4.0,4.0,26.901946,70.945957,"Barmer Road,"
Hotel Cube Inn,Jaipur,Rajasthan,Hotel,3.0,3.5,26.939169,75.837059,"Plot No. 17 18 Goind Nagar(East) Dhasara Koti, Goind Nagar, JAIPUR, Rajasthan,"
Hotel Winway,Indore,MadhyaPradesh,Hotel,3.0,4.5,22.715068,75.873966,"164/1 RNT MARG, OPPOSITE CHETAK CENTRE INDORE"
OYO Rooms Railway Station Indore,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.7179879,75.8690838,"13/1, Opposite Broad Gauge Railway Station Siayaganj Maharani Road"
Hotel Aditya International,Jaipur,Rajasthan,Hotel,2.0,4.0,26.900573,75.797278,"2, Bhawani Singh Road"
Hotel Luna Rosa,Jaipur,Rajasthan,Hotel,2.0,4.0,26.921782,75.80621,"C-4, Khandela House, Behind Amber Tower, Sansar Chandra Road"
The Lalit Traveller,Jaipur,Rajasthan,Hotel,3.0,3.5,26.840369,75.803379,"2B & 2C, Jagatpura Road, Jawahar Circle"
Hotel Golden Heritage,Jaipur,Rajasthan,Hotel,2.0,3.5,26.923339,75.791861,"A-3,H2,SUNDER PATH Near CRYSTAL MALL,BANIPARK ."
M2H Residency,Iritty,Kerala,Hotel,2.0,0.0,11.984616,75.675866,"M2H arcade Parayancheri, Mukku Iritty"
Hotel Madhuban,Jaipur,Rajasthan,Hotel,3.0,4.0,26.929464,75.790298,D-237 Bihari Marg Bani Park.
OYO Premium OLD MLA Colony,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.412962,78.423915,"#8-2-293/82/L, 275/A/C, MLA Colony, Road No 12, Banjara Hills, Hyderabad"
Jamwai Resort,Jaisalmer,Rajasthan,Resort,3.0,5.0,26.865492,71.006959,"Narayan Bagh, Dabla"
Roadhouse Hostels,Jaipur,Rajasthan,Hotel,2.0,5.0,26.912055,75.794291,"D -76, Prithviraj Road, Chomu House Colony C Scheme, Jaipur 302001"
Hotel S-57,Jaipur,Rajasthan,Hotel,3.0,4.5,26.852481,75.80092,"S 57 Saiyam Marg, Adinath Nagar JLN Marg, Area: Jawahar Lal Nehru Marg, Airport Road, Nearest Landmark: World Trade Park, Genpact, Forts Hospital"
Mangalam Resort,Jaisalmer,Rajasthan,Resort,3.0,4.5,26.616422,70.724598,"KHURI VILLAGE, KHURI"
Hotel Kanchan,Indore,MadhyaPradesh,Hotel,2.0,4.0,22.716182,75.876313,12/2 Dr. S.P Marg Kanchan Bagh
OYO Rooms Sindhi Camp Ganpati Plaza,Jaipur,Rajasthan,Hotel,3.0,0.0,26.919683,75.799819,"Plot no B-2, Motilal Atal Road , Behind Ganpati Plaza, Jaipur"
OYO Rooms Ameerpet Mythrivanam,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.432762,78.446502,"Hotel Tanisha, D.No. 8-3-945/A/6/1 Ameerpet Main Road Hyderabad"
Vista Rooms at Dhenu Market,Indore,MadhyaPradesh,Hotel,3.0,0.0,22.708215,75.883301,"1-4, Dhenu Market, 565, M.G.Road, Near Pakiza Showroom"
Castle Kalwar,Jaipur,Rajasthan,Hotel,3.0,4.5,26.9875498,75.5825365,Village and Post Office Kalwar
Peppermint Jaipur,Jaipur,Rajasthan,Hotel,3.0,4.0,26.940016,75.795572,"6, Subhash Nagar, Near Science Park"
Anuraag Villa,Jaipur,Rajasthan,Hotel,2.0,4.5,26.927339,75.789134,"D-249, Devi Marg, Bani Park, Jaipur-302016"
Atharva Resort,Jaipur,Rajasthan,Resort,2.0,4.0,26.935504,75.794026,"Atharva Weekend Gateway, Himmatpura mod, Dhanyaka Choraha, Near Bad ke Balaji, Ajmer Road, NH-8, Jaipur"
OYO Premium Malviya Nagar JLN Marg,Jaipur,Rajasthan,Hotel,3.0,0.0,26.851909,75.810474,"D-359, Near Gaurav Tower, Malviya Nagar"
Hotel Apna Palace - Nearest hotel to IIM,Indore,MadhyaPradesh,Hotel,3.0,4.0,22.70978,75.829803,"Hotel Apna Palace, Dhar Road, Opp District Hospital"
Hotel O22,Jaipur,Rajasthan,Hotel,2.0,4.0,26.88894,75.759477,"D-29, Janpath, Shyam Nagar,"
Sujan Rajmahal Palace,Jaipur,Rajasthan,Hotel,3.0,5.0,26.904379,75.792062,"Sardar Patel Marg, C- Scheme,"
Cherry Tree Hotel,Indore,MadhyaPradesh,Hotel,2.0,3.0,22.722721228463143,75.88682552799582,"Business Class Boutique Hotel 2, Manoramaganj, A.B. Road Palasia Square, Indore"
Hotel Castle Lalpura,Jaipur,Rajasthan,Hotel,3.0,3.5,26.917351,75.809859,"Hotel Castle Lalpura Near Hotel Man Singh Palace SC Road Jaipur , Rajasthan"
Hotel Sanj,Jaipur,Rajasthan,Hotel,2.0,3.0,26.953538,75.846148,"31, Govindpuri West, Amer Road,"
Santha Bagh,Jaipur,Rajasthan,Hotel,2.0,4.5,26.900688,75.815567,"Kalyan Path, Police Memorial, Narain Singh Road, jaipur Rajasthan"
Hotel Laxmi Niwas,Jaipur,Rajasthan,Hotel,2.0,4.0,26.888396,75.769444,"116, Goverdhan colony, NS Road, Near Sanjeevani Hospital, proposed vivek vihar metro station"
Park Hyatt Hyderabad,Hyderabad,AndhraPradesh,Hotel,5.0,4.5,17.4248094,78.4295865,"Road No. 2, Banjara Hills, Hyderabad"
OYO Rooms Vaishali Nagar Queens Road,Jaipur,Rajasthan,Hotel,3.0,0.0,26.900722,75.755275,"Mandela House, 160 Vidhyut Nagar B Queens Road"
OYO Rooms World Trade Park,Jaipur,Rajasthan,Hotel,3.0,4.0,26.85213,75.802075,"S-14 Adinath Nagar, Opp World Trade Park"
The Grand Hindustan Hotel,Jaipur,Rajasthan,Hotel,2.0,4.0,26.897893,75.832357,"B-20-A,Govind Marg,Opp. Dusshera Ground,Raja Park"
OYO Premium 56 Dukkan,Indore,MadhyaPradesh,Hotel,3.0,5.0,22.724586,75.8844389,"39, Race Course Road, Opposite 56 Shop, New Palasia, Old Palasia"
Hotel Saptagiri,Hyderabad,AndhraPradesh,Hotel,3.0,0.0,17.438330441510068,78.50003086030483,9-1-220 St Mary’s Road Opp Passport Office Railway Station Road
Hotel Divya Palace,Indore,MadhyaPradesh,Hotel,3.0,4.5,22.74319182516332,75.85005462169647,"51, New Dewas Road, Off Y.N.Road, Opposite Chandragupt Talkies"
Pink Pearl Hotel and Fun City,Jaipur,Rajasthan,Hotel,3.0,3.0,26.861467,75.668447,"10th Mile, Ajmer Road"
OYO Premium Jaipur Airport,Jaipur,Rajasthan,Hotel,3.0,0.0,26.834746,75.813394,"Plot No. C-455 B, C Siddharth Nagar, Near Airport Terminal 2 Road Jawahar Circle"
OYO Premium Laxmi Mandir Tonk Phatak,Jaipur,Rajasthan,Hotel,3.0,0.0,26.881197,75.797508,Plot no C-1 Opp.Laxmi Mandir Cinema Sahkar Marg
Hotel Satyam,Jaipur,Rajasthan,Hotel,2.0,3.5,26.912461,75.7878,"Opposite Railway Inward Parcel Office, Jaipur Railway Station 13/6 Sen Colony, Power House Road"
Hotel Vimal Heritage,Jaipur,Rajasthan,Hotel,3.0,4.5,26.928799,75.785814,"Hotel Vimal Heritage D-148, A/2 Durga Marg, Bani Park"
Hotel Benjamin,Itanagar,ArunachalPradesh,Hotel,3.0,0.0,27.102389,93.669667,"Papu Nallah, Naharalgun Papum Pare District"
OYO Premium Jorawar Singh Gate Gangapole,Jaipur,Rajasthan,Hotel,3.0,0.0,26.932181,75.834012,"Plot no 543, Bordi Ki Kothi, Munshi Ramdas Ji ka Rasta, Gangapole, Jaipur"
Hotel Asian Residency,Hyderabad,AndhraPradesh,Hotel,2.0,0.0,17.3926,78.468035,"MFC Building, Near Hyderabad Railway Staion, Nampally , Hyderabad"
Novotel Hyderabad Airport,Hyderabad,AndhraPradesh,Hotel,5.0,4.5,17.24242,78.454232,"Rajiv Gandhi International Airport,Shamshabad,"
Mahal Rajwada Resort,Jaipur,Rajasthan,Resort,3.0,3.5,26.915957,75.733786,"Shiv Kunj Marrige Garden, Vaishali Marg ,Near Vaishali Thana,Vaishali Nagar"
Janak Palace Jaipur,Jaipur,Rajasthan,Hotel,2.0,4.0,26.909479,75.791769,"7, Davi Kunj, Jamnalal Bajaj Marg,Bharat Mata Path, Near Raj Mahal Palace,C-Scheme"
Hotel Rana Haveli,Jaisalmer,Rajasthan,Hotel,3.0,4.0,26.90781,70.913508,"near fort parking, ring road, dibba pada"
Jai Niwas Boutique Hotel,Jaipur,Rajasthan,Hotel,3.0,4.5,26.920032,75.805127,"3, Jalupura Scheme,Gopinath Marg,Off M. I. Road,"
OYO Rooms Fortis JLN Marg,Jaipur,Rajasthan,Hotel,3.0,0.0,26.8473721,75.8014522,"6,7 Ram Path, Shri Vihar colony , JLN marg Jaipur Jaipur"
Hotel Akashdeep,Jaisalmer,Rajasthan,Hotel,2.0,4.5,26.916992,70.908833,Near Hanuman Circle
OYO Premium Near Russel Chowk Jabalpur,Jabalpur,MadhyaPradesh,Hotel,3.0,0.0,23.1681792,79.93557,Near Jayanti Complex Marhatal Jabalpur
Nirwana Hometel-A Sarovar Hotel,Jaipur,Rajasthan,Hotel,3.0,4.0,26.921198,75.79485,"4 D-Villa, Khasa Kothi Circle, Station Road"
